"idElement","idChallenge","IsCheckpoint","Type","idMedia","X","Y","Width","Height","SourceUrl","Headline","MediaType","Uploaded"
1939,62,0,0,7799,0,0,9,27,"","<div class=""autofill""><p style=""font-family:"" helvetica="""" neue"",="""" helvetica,="""" arial,="""" sans-serif;="""" color:="""" rgb(0,="""" 0,="""" 0);="""" font-style:="""" normal;="""" text-align:="""" left;="""" ""=""""><b><font size=""7"">Who should we blame? The fast food or people?</font></b></p><p style=""font-family:"" helvetica="""" neue"",="""" helvetica,="""" arial,="""" sans-serif;="""" color:="""" rgb(0,="""" 0,="""" 0);="""" font-weight:="""" normal;="""" font-style:="""" text-align:="""" left;="""" ""=""""><font size=""6"">Eating a burger is not usually a problem. But sometimes that causes disase, they are so tiny that they can only be seen with microscope. Microorganisms often live in plants or animals that we eat. Many people get sick because they ignore all these disases problems. Millions of people eat burgers and other kinds of food every day without any problem, and even if they do get a little food poisoning, they keep on eating and ingore what they should know. Food poisoning can start almost anywhere where food is grown, stored, or prepared. It can occur in a home kitchen, a restaurant, or prepared.</font></p></div>",0,"2013-04-07 22:15:05"
1940,62,0,2,,9,0,15,12,"","",,""
1932,63,1,5,5,0,12,6,8,"","What Do You Think?",0,"2012-05-25 04:23:55"
1938,63,0,0,2389,12,2,8,6,"","<P STYLE=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><SPAN>mariguna i think that mariguana only should be illegal for old peoples who need for medicine, but now some young peoples use this how something  common in life , but in my opinion i think that not hsvr to br illegal for young peoples.</SPAN></P>",0,"2012-05-25 05:11:27"
1946,63,0,2,739,1,1,8,6,"http://files/6b1c9e07-c535-4c9c-b2b0-b0d43db7b916.jpg","From PLAY! 1.0",1,"2013-04-25 22:50:37"
39,64,0,1,872,0,0,50,50,"http://files/ebccb3d0-6b81-4b44-9b74-105b7a8ce73a.jpg","From PLAY! 1.0",1,"2013-04-25 22:50:37"
1933,64,0,0,7797,12,13,12,15,"","<div class=""autofill""><p style=""font-family:"" helvetica="""" neue"",="""" helvetica,="""" arial,="""" sans-serif;="""" color:="""" rgb(0,="""" 0,="""" 0);="""" font-weight:="""" normal;="""" font-style:="""" text-align:="""" left;="""" ""=""""><font size=""4"">The United States has the highest teen pregnancy rate in the industrialized world. Educating teenagers about contraception makes them more likely to use contraception when they begin having sex, but it doesnt lower the age at first intercourse. Why? probably because the decision where and with whom to become sexually active is a very complicated one, and may be rooted in family, peers, religion, the media and individual personality factors. </font></p><p style=""font-family:"" helvetica="""" neue"",="""" helvetica,="""" arial,="""" sans-serif;="""" color:="""" rgb(0,="""" 0,="""" 0);="""" font-weight:="""" normal;="""" font-style:="""" text-align:="""" left;="""" ""=""""><font size=""4"">About 7%of teen girls got pregnant in 2006, a rate of 71.5 pregnancies per 1,000 teens. </font></p></div>",0,"2013-04-07 22:13:46"
1934,64,1,4,2387,0,17,12,11,"","",0,"2012-05-25 05:11:27"
1935,64,0,2,,12,0,12,13,"","",,""
1936,64,0,0,7798,0,0,12,17,"","<div class=""autofill""><p style=""font-family:"" helvetica="""" neue"",="""" helvetica,="""" arial,="""" sans-serif;="""" color:="""" rgb(0,="""" 0,="""" 0);="""" font-weight:="""" normal;="""" font-style:="""" text-align:="""" left;="""" ""=""""><font size=""4"">Facts on teen pregnancy :</font></p><p style=""font-family:"" helvetica="""" neue"",="""" helvetica,="""" arial,="""" sans-serif;="""" color:="""" rgb(0,="""" 0,="""" 0);="""" font-weight:="""" normal;="""" font-style:="""" text-align:="""" left;="""" ""=""""></p><p style=""font-family:"" helvetica="""" neue"",="""" helvetica,="""" arial,="""" sans-serif;="""" color:="""" rgb(0,="""" 0,="""" 0);="""" font-weight:="""" normal;="""" font-style:="""" text-align:="""" left;="""" ""=""""><span><font size=""4"">-Teenage mothers are more likely to drop out of highschool</font></span></p><p style=""font-family:"" helvetica="""" neue"",="""" helvetica,="""" arial,="""" sans-serif;="""" color:="""" rgb(0,="""" 0,="""" 0);="""" font-weight:="""" normal;="""" font-style:="""" text-align:="""" left;="""" ""=""""><font size=""4""><span></span></font></p><p style=""font-family:"" helvetica="""" neue"",="""" helvetica,="""" arial,="""" sans-serif;="""" color:="""" rgb(0,="""" 0,="""" 0);="""" font-weight:="""" normal;="""" font-style:="""" text-align:="""" left;="""" ""=""""><span><font size=""4"">-Be and remain single parents</font></span></p><p style=""font-family:"" helvetica="""" neue"",="""" helvetica,="""" arial,="""" sans-serif;="""" color:="""" rgb(0,="""" 0,="""" 0);="""" font-weight:="""" normal;="""" font-style:="""" text-align:="""" left;="""" ""=""""><font size=""4""><span></span></font></p><p style=""font-family:"" helvetica="""" neue"",="""" helvetica,="""" arial,="""" sans-serif;="""" color:="""" rgb(0,="""" 0,="""" 0);="""" font-weight:="""" normal;="""" font-style:="""" text-align:="""" left;="""" ""=""""><span><font size=""4"">-score lower in math and reading into adolescence</font></span></p><p style=""font-family:"" helvetica="""" neue"",="""" helvetica,="""" arial,="""" sans-serif;="""" color:="""" rgb(0,="""" 0,="""" 0);="""" font-weight:="""" normal;="""" font-style:="""" text-align:="""" left;="""" ""=""""><font size=""4""><span></span></font></p><p style=""font-family:"" helvetica="""" neue"",="""" helvetica,="""" arial,="""" sans-serif;="""" color:="""" rgb(0,="""" 0,="""" 0);="""" font-weight:="""" normal;="""" font-style:="""" text-align:="""" left;="""" ""=""""><span><font size=""4"">Prevention </font></span></p><p style=""font-family:"" helvetica="""" neue"",="""" helvetica,="""" arial,="""" sans-serif;="""" color:="""" rgb(0,="""" 0,="""" 0);="""" font-weight:="""" normal;="""" font-style:="""" text-align:="""" left;="""" ""=""""></p><p style=""font-family:"" helvetica="""" neue"",="""" helvetica,="""" arial,="""" sans-serif;="""" color:="""" rgb(0,="""" 0,="""" 0);="""" font-weight:="""" normal;="""" font-style:="""" text-align:="""" left;="""" ""=""""><span><font size=""4"">If you are a teen thinkng about having sex, the best way prevent unwanted pregnancy is to educate yourself about different forms of contraceptive.</font></span></p><p style=""font-family:"" helvetica="""" neue"",="""" helvetica,="""" arial,="""" sans-serif;="""" color:="""" rgb(0,="""" 0,="""" 0);="""" font-weight:="""" normal;="""" font-style:="""" text-align:="""" left;="""" ""=""""><font size=""4""><span></span></font></p><p style=""font-family:"" helvetica="""" neue"",="""" helvetica,="""" arial,="""" sans-serif;="""" color:="""" rgb(0,="""" 0,="""" 0);="""" font-weight:="""" normal;="""" font-style:="""" text-align:="""" left;="""" ""=""""><span><font size=""4"">There are many methods of birth control, or conctraception, that are overwhelmingly effective in preventing pregnancy.The Centers for Disease Control and Prevention (CDC) reports that there were 435,436 births of teenage mothers (15 to 19 years of age) in 2009.  </font></span></p><p style=""font-family:"" helvetica="""" neue"",="""" helvetica,="""" arial,="""" sans-serif;="""" color:="""" rgb(0,="""" 0,="""" 0);="""" font-weight:="""" normal;="""" font-style:="""" text-align:="""" left;="""" ""=""""><font size=""4"">One-third of girls get pregnant before the age of 20.Teen pregnancy.org a site managed by the National Campaign to Prevent Teen and Unplanned Pregnancy, states that there are ''750,000 teen pregnancies annually. Eight in ten of these pregnancies are unintendend and 81 precentare to unmarried teens.</font></p></div>",0,"2013-04-07 22:13:55"
40,65,0,1,860,0,0,50,50,"http://files/671865af-b6d4-420d-91bc-db553564424c.jpg","From PLAY! 1.0",1,"2013-04-25 22:50:37"
1927,65,0,2,,0,14,14,8,"","",,""
1928,65,0,0,7794,0,0,24,14,"","<div class=""autofill""><p style=""font-family:"" helvetica="""" neue"",="""" helvetica,="""" arial,="""" sans-serif;="""" color:="""" rgb(0,="""" 0,="""" 0);="""" font-weight:="""" normal;="""" font-style:="""" text-align:="""" left;="""" ""=""""><font size=""6"">I  was reading an article about how people should becareful on what they put on line. It got my attention because they talked about how people lose there jobs because of facebook or they dont get hire because what they put on facebook. People think that only our friends are seeing our facebook but how many of them are reallly your friends. There so many people that just add people they dont even know them. Sometimes does people that we add may be someone looking for trouble because i know that there so many people creating facebook and pretending to be another person.Also we log in to facebook so we could check what parties are going to happen during this weekend. Another thing is that most of the people that have a facebook are people that have a job. Some of those workers they sometimes express things abnout their boss and they think that htey wont found out but he will and you might lose your job. IM not saying that we should not use facebook but to becareful on what we put on facebook.  Cause we might thing that we put things on facebook but we dont see that we are showing it almost tho half of the world. There so many people that got their carrers ruined just for onr thing that they put on facebook dont be the next one to get your carrer ruined just for what you put on facebook.</font></p></div>",0,"2013-04-07 22:11:57"
1929,65,0,0,7795,14,14,10,15,"","<div class=""autofill""><p style=""font-family:"" helvetica="""" neue"",="""" helvetica,="""" arial,="""" sans-serif;="""" color:="""" rgb(0,="""" 0,="""" 0);="""" font-weight:="""" normal;="""" font-style:="""" text-align:="""" left;="""" ""=""""><font size=""6"">Facebook does not only ruins our carrers also they ruined our relationship. Many people have so many friends and they also have their boyfriend or girlfriend on their facebook. If girls are the jelous type they will do a big drama if they see a girl writing on your page and tha might create problems. Also if guys are the jelous type they might be so mad if they see a guy trying to talk to you and the guy might be only your friend or the girl might be only your friend to. I have seen so many relationship flush down the toilet just because they had problem because of facebook.One day i saw my friend put on facebook that she had problem with her boyfriend and that comment that she put created more problems. I use my facebook to talk to friend anfd put things but i  always see twice or three times on what i put on facebook. </font></p></div>",0,"2013-04-07 22:12:12"
1930,65,1,4,2385,0,22,14,7,"","<P STYLE=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><SPAN>Tell me what you think about facebook and is true that facebook could ruin our carrers?</SPAN></P>",0,"2012-05-25 05:11:27"
1922,66,1,5,5,0,12,6,8,"","What Do You Think?",0,"2012-05-25 04:23:55"
41,68,0,1,720,0,0,50,50,"http://files/d2e4d936-dee2-4c7c-b811-95c98c339edb.jpg","From PLAY! 1.0",1,"2013-04-25 22:50:37"
1919,68,1,5,5,0,21,6,8,"","What Do You Think?",0,"2012-05-25 04:23:55"
1923,68,0,0,2381,0,0,9,9,"","<P STYLE=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><SPAN>         A majority of the worlds poorest countries today are in Africa. Of course some African countries like South Africa and Egypt are not quite as poor as others like Angola and Ethiopia. And though in recent years absolute poverty in Africa has shown some slight falls, African income levels have actually been dropping relative to the rest of the world. So poor Africa is getting relatively poorer on average, and 2011 sees drought in North East Africa again bringing the prospect of starvation to millions in the region affecting Somalia, Ethiopia and Kenya - and in Somalia religious war has been worsening the famine situation there..   famine in africa  1. The land is a major problem in Africa, with many African countries having confused land ownership so that much useful land is unused - and in some African countries where rainfall is unreliable there is still little or no irrigation of land. Africa's natural resources have also been mostly monopolised by European and American companies largely taking money out of Africa. And African land degradation, largely due to poor land management, has mostly been worsening in recent years especially in East Africa and near the Sahara.  2. Financial aid going to African countries has often been mostly emergency food aid needed as short-term help with famines, and any longer-term aid has often been misappropriated for personal wealth by corrupt officials or for military spending. Where useful financial aid has been supplied to African countries it has often been in the form of loans with high interest rates that poor countries find too expensive a debt burden. Africa has to date attracted little foreign investment though much of that has been more stable longer-term European investment as in mining.  3. The terms of trade set by richer countries tend often to exploit poor countries and give unfairly low price for their exports of commodities such as tea, coffee, bananas and their other export products. And foreign businesses operating in Africa also often do not help the local economy as much as they easily could help. Some of these problems are of course not unique to Africa and are seen also in some non-African poor countries.  4. Education, medicine and drinking water are also major problems in poor African countries - as well as transport and energy. Diseases like AIDS, malaria and cholera are widespread with the latter two involving poor water systems. In some African countries a lack of adequate medical services is helping maintain poverty for many families.    5. Many have noted that countries in Africa have often suffered from civil wars and inadequate government, and this may be in part due to many African countries being artificial colonial creations with borders that make sustainable government more difficult. Conflict-torn countries with long running civil wars such as Angola, Burundi, Mozambique, Somalia and Uganda have had little effective government, making it very difficult to get hold of supplies or build necessary infrastructures. This has also given neighbouring countries big refugee problems. And much of Africa has also had corrupt government, like Zimbabwe. But in Africa both the wars and the corrupt governments maintaining poverty, have often been supported by richer Western governments.     But many countries in Africa are now showing some real signs of progress towards better governance. The African Union has established the voluntary self-monitoring Africa Peer Review Mechanism (APRM) for states to conform to agreed political, economic and corporate governance values. Twenty nine of Africa's fifty three states signed up to participate in APRM by June 2008, being - Algeria, Angola, Benin, Burkina Faso, Cameroon, Djibouti, Egypt, Ethiopia, Gabon, Ghana, Kenya, Lesotho, Malawi, Mali, Mauritania, Mauritius, Mozambique, Nigeria, Republic of Congo, Rwanda, Sao Tome ",0,"2012-05-25 05:11:20"
